sample_id,project_name,package_name,project_path,apk_path,apk_sha256,fix_category,label_source,label_confidence,label_review_status,template_id,variant_id,ground_truth_rule,inserted_indicators,inserted_locations,primary_issue_count,build_status
controlled-00241,exposed_secret_0000,com.mobilesec.controlled.exposed_secret0000,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0000,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0000.apk,5ebb58e09b95bcd68937c9cf6bdf9a36638125dbc569c65f2592aae0fa3aeb48,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00242,exposed_secret_0001,com.mobilesec.controlled.exposed_secret0001,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0001,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0001.apk,5fbcfb7e9535ccdeb7033a85266518a76aec7c30d98b9909eb3f2a04892705c6,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00243,exposed_secret_0002,com.mobilesec.controlled.exposed_secret0002,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0002,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0002.apk,b8ed5d1b3edc78a33e9caf65215a4bacc4457d501b4e93847b1b1ed4eab469bf,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00244,exposed_secret_0003,com.mobilesec.controlled.exposed_secret0003,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0003,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0003.apk,cb72be27dbe5ac40bedb89f33e3bf77740deb84d0eef8c1ca4f38b0121f147b5,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00245,exposed_secret_0004,com.mobilesec.controlled.exposed_secret0004,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0004,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0004.apk,c8c0cd959f8eb7a4fed4b82b2245e643d3e9f2f912b18dd7c8e3ff3bc0c968f8,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00246,exposed_secret_0005,com.mobilesec.controlled.exposed_secret0005,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0005,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0005.apk,e607cfc13107ecb9b9881c4baf764f6e874b10ec904cebca2bdf6a88cebde740,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00247,exposed_secret_0006,com.mobilesec.controlled.exposed_secret0006,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0006,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0006.apk,7884bf07a2d92f0262980dfc79e0141c6e54745aee8b9dabe739085fb1d58a4c,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00248,exposed_secret_0007,com.mobilesec.controlled.exposed_secret0007,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0007,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0007.apk,fd6961466145b22e5435b3700365534a0da2a1bd78dba082815cddbf29f0ffe7,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00249,exposed_secret_0008,com.mobilesec.controlled.exposed_secret0008,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0008,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0008.apk,85d54c9f523b2bee4643e33ea4498b4b358cdabb95df0d1de98724324c091ea6,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00250,exposed_secret_0009,com.mobilesec.controlled.exposed_secret0009,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0009,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0009.apk,d5b399acf16782914a30d3809c660ae7a4501a530f003e8fa7b8f175d6cb7b79,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00251,exposed_secret_0010,com.mobilesec.controlled.exposed_secret0010,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0010,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0010.apk,e0de29f185a2aa963cc266e2f520a150f3121376f7c9daa5b1f0fbe69b2bda1e,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00252,exposed_secret_0011,com.mobilesec.controlled.exposed_secret0011,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0011,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0011.apk,485e433e974a7e600253367f82fa1239a829efca88687c2f11f175d11d54ccc4,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00253,exposed_secret_0012,com.mobilesec.controlled.exposed_secret0012,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0012,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0012.apk,c66781761937eeb193a658efae2808e79b50770e8223a41da56f233bde30b22c,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00254,exposed_secret_0013,com.mobilesec.controlled.exposed_secret0013,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0013,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0013.apk,a786e70edefc930728245118049bbcc87b7d143945ac4ef18ceeaa39614e8c4c,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00255,exposed_secret_0014,com.mobilesec.controlled.exposed_secret0014,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0014,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0014.apk,be2f3d67ce378007bd1a5166a393ecc3d6540c94904e37b2ddc7980bd53ef3c1,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00256,exposed_secret_0015,com.mobilesec.controlled.exposed_secret0015,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0015,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0015.apk,f3365b3b634d973aa8532c7e4a037ae837683ea01df8acb6df08940790e27658,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00257,exposed_secret_0016,com.mobilesec.controlled.exposed_secret0016,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0016,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0016.apk,ab6f8cfdfed8b3ef5482426028784958263cb2b84b9923a3a606a5544b4bc4b4,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00258,exposed_secret_0017,com.mobilesec.controlled.exposed_secret0017,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0017,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0017.apk,5268cc33ae71c5593c88b425d33fd9863f7e6e7bd3933561075f7bb0c6b9299d,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00259,exposed_secret_0018,com.mobilesec.controlled.exposed_secret0018,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0018,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0018.apk,9b9e386243c12834208c7b388fbc44d58dca69095dcd21666d6231dfc2a4ae16,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00260,exposed_secret_0019,com.mobilesec.controlled.exposed_secret0019,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0019,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0019.apk,3ccf4a93894e3b0bc530f97e8b029e6432cb518934a51aa64ee5171d2486e2b6,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00261,exposed_secret_0020,com.mobilesec.controlled.exposed_secret0020,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0020,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0020.apk,f33cd60115b8857193cd66f1d3df83e201bdbb0e9ae7bfa53df41219cdae0916,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00262,exposed_secret_0021,com.mobilesec.controlled.exposed_secret0021,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0021,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0021.apk,582006ac4a0579d0891e3d4e25d30452395f14f309aff93e201dd1ccbd843e12,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00263,exposed_secret_0022,com.mobilesec.controlled.exposed_secret0022,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0022,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0022.apk,7be49f16de3e619b9fef982696cf1b8f21e1ae42b21876622a92bfdd4833bff3,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00264,exposed_secret_0023,com.mobilesec.controlled.exposed_secret0023,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0023,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0023.apk,15ab767132799f88f5ba03531abb90809dbf179179b6592eeb4507d59e4df1fb,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00265,exposed_secret_0024,com.mobilesec.controlled.exposed_secret0024,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0024,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0024.apk,e558492968635dcb41ed246a81b1fbf5a1c06b76c85e41d3cefa8728498e4504,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00266,exposed_secret_0025,com.mobilesec.controlled.exposed_secret0025,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0025,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0025.apk,e6bd90a7b887d37c52d63050da858c5130214ebec3a25f22cdbe9407b78dca56,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00267,exposed_secret_0026,com.mobilesec.controlled.exposed_secret0026,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0026,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0026.apk,813933bb3fac1c6f6a0a32e580c1e192c8ebcdd3723997ed8fae81e8012fbca3,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00268,exposed_secret_0027,com.mobilesec.controlled.exposed_secret0027,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0027,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0027.apk,e1d646d75e4831bcafe8a6554db54be3f4eac19b4ee78eb185d4d4cdf8f4d553,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00269,exposed_secret_0028,com.mobilesec.controlled.exposed_secret0028,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0028,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0028.apk,e0c727a86a6f8d092e72902812a74b2c6b8f0fc5c56b6223bc18447946dfa670,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00270,exposed_secret_0029,com.mobilesec.controlled.exposed_secret0029,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0029,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0029.apk,2b465837f52928c48aeb2eccfbe1a33e303a6dea2ad16c2e42d55f581f38789b,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00271,exposed_secret_0030,com.mobilesec.controlled.exposed_secret0030,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0030,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0030.apk,a3cb30f6dee28ef52da715cb57dcb0e90d6ff1d1b2c9d720eeb267107cd95b71,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00272,exposed_secret_0031,com.mobilesec.controlled.exposed_secret0031,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0031,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0031.apk,45cb69ed94fde5258e739a7f902d3024c39a87df9560d016673b4db9e36eb231,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00273,exposed_secret_0032,com.mobilesec.controlled.exposed_secret0032,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0032,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0032.apk,988d0136c913662a784ecc07c751ab3c136ca571fecea986d35dbb605993c460,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00274,exposed_secret_0033,com.mobilesec.controlled.exposed_secret0033,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0033,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0033.apk,6d0ecdce0375f6de6f2448e816fb1f7764cbccbaeb659a900edabd19d36d0048,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00275,exposed_secret_0034,com.mobilesec.controlled.exposed_secret0034,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0034,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0034.apk,03394ad6b674ce9ea72723be6e0c96a1f81cafb1a5d244e8168932b5b309f79b,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00276,exposed_secret_0035,com.mobilesec.controlled.exposed_secret0035,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0035,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0035.apk,b4033c407c61162123103b50b59298702dbb910212e93ed57914aaab2295f834,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00277,exposed_secret_0036,com.mobilesec.controlled.exposed_secret0036,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0036,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0036.apk,4af63b56889224f76c29f286c7e7eb4d7b961e0332e941f00683f1a274282f9a,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,oauth_token,Intentional hardcoded token/secret patterns.,"[""OAuth token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00278,exposed_secret_0037,com.mobilesec.controlled.exposed_secret0037,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0037,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0037.apk,fe13d41f13f82135e40683569dd01b34a7acdad02ead52b6b42b7b03ef3b3193,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,jwt_token,Intentional hardcoded token/secret patterns.,"[""JWT-like token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00279,exposed_secret_0038,com.mobilesec.controlled.exposed_secret0038,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0038,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0038.apk,741ee7e27f8b1e081c37da4aff28701358df39cb0dbf1ad060ab1300a6d19a4c,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,bearer_token,Intentional hardcoded token/secret patterns.,"[""Bearer token""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00280,exposed_secret_0039,com.mobilesec.controlled.exposed_secret0039,/tmp/controlled_apktool_dataset_v2/projects/exposed_secret_0039,/tmp/controlled_apktool_dataset_v2/apks/exposed_secret_0039.apk,fbaeaba3a131c5a8b950e1033c2e2d4fa9a7a2547da85169ad8cf541d9978d1a,FIX_EXPOSED_SECRET,controlled_apktool_template,1.0,accepted,exposed_secret,private_key_marker,Intentional hardcoded token/secret patterns.,"[""private key material""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00281,insecure_http_0000,com.mobilesec.controlled.insecure_http0000,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0000,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0000.apk,ad8057bba280e853fffbf34ba6dd3391faa2ab2a9cf8ce11de32046f53b2245c,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,http_login_endpoint,Intentional cleartext HTTP and mixed-content patterns.,"[""HTTP login endpoint""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00282,insecure_http_0001,com.mobilesec.controlled.insecure_http0001,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0001,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0001.apk,9cbf84a1ac569efe7018f10fa0c31253071e36f6bb45fb484a1293b0da8704d6,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,http_api_base_url,Intentional cleartext HTTP and mixed-content patterns.,"[""HTTP API base URL""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00283,insecure_http_0002,com.mobilesec.controlled.insecure_http0002,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0002,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0002.apk,797aed58cfaf1d84f03ff3f40d674f92d579c1d8bd09316351fda9172815d717,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,webview_mixed_content,Intentional cleartext HTTP and mixed-content patterns.,"[""WebView mixed content"", ""HTTP script URL""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00284,insecure_http_0003,com.mobilesec.controlled.insecure_http0003,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0003,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0003.apk,6005958ea7b79d146cc098178c5573b626418c53dd5165793f42be72f754a088,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,network_security_cleartext,Intentional cleartext HTTP and mixed-content patterns.,"[""cleartext traffic permitted""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00285,insecure_http_0004,com.mobilesec.controlled.insecure_http0004,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0004,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0004.apk,911cf6fc37ada89a6b9130bdc4d195f96f93959dfc731335a19ef3e169af1260,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,http_login_endpoint,Intentional cleartext HTTP and mixed-content patterns.,"[""HTTP login endpoint""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00286,insecure_http_0005,com.mobilesec.controlled.insecure_http0005,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0005,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0005.apk,4816a3d33c221b958e5233f688f5f0ff07338fe0ea618eabbe9e07858e74f903,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,http_api_base_url,Intentional cleartext HTTP and mixed-content patterns.,"[""HTTP API base URL""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00287,insecure_http_0006,com.mobilesec.controlled.insecure_http0006,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0006,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0006.apk,a9bcdca0017ac13108eb034a41033335bc5745bd91905004585f9a83b9b5089f,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,webview_mixed_content,Intentional cleartext HTTP and mixed-content patterns.,"[""WebView mixed content"", ""HTTP script URL""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00288,insecure_http_0007,com.mobilesec.controlled.insecure_http0007,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0007,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0007.apk,414fd97820d8fcef9d5b9ec63b47ab3aa6cf4b60dde9fd3a14c0739b0e0bf777,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,network_security_cleartext,Intentional cleartext HTTP and mixed-content patterns.,"[""cleartext traffic permitted""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00289,insecure_http_0008,com.mobilesec.controlled.insecure_http0008,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0008,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0008.apk,368c024ee8ed22a113a530977e16da05445f5a097f0d116dc629adbb8d923c0b,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,http_login_endpoint,Intentional cleartext HTTP and mixed-content patterns.,"[""HTTP login endpoint""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00290,insecure_http_0009,com.mobilesec.controlled.insecure_http0009,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0009,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0009.apk,b1322924e0687cb1f2a744ab6d74eab7bf17e8b36da80efcd105e35ebf744338,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,http_api_base_url,Intentional cleartext HTTP and mixed-content patterns.,"[""HTTP API base URL""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00291,insecure_http_0010,com.mobilesec.controlled.insecure_http0010,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0010,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0010.apk,c3d51d0528bfec094ee816f58f44c04a0fb4e9e8768fd31602c15f19357611ab,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,webview_mixed_content,Intentional cleartext HTTP and mixed-content patterns.,"[""WebView mixed content"", ""HTTP script URL""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00292,insecure_http_0011,com.mobilesec.controlled.insecure_http0011,/tmp/controlled_apktool_dataset_v2/projects/insecure_http_0011,/tmp/controlled_apktool_dataset_v2/apks/insecure_http_0011.apk,941819548d4673ddbfd39ad446eaa97074d727a44902faf90c7750a9492fbca5,FIX_INSECURE_HTTP,controlled_apktool_template,1.0,accepted,insecure_http,network_security_cleartext,Intentional cleartext HTTP and mixed-content patterns.,"[""cleartext traffic permitted""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
